"date","campaign","country","product","clicks","orders"
2019-03-16,"F7S5NYvt3m","A","XEL",1,0
2019-03-16,"SrPeFX0BEZ","A","XEL",2,0
2019-03-16,"xKoP3iJ2ry","A","XEL",60,0
2019-03-16,"T2UzpGnvIK","A","ERX",1,0
2019-03-17,"SrPeFX0BEZ","A","XEL",14,0
2019-03-17,"OXuI86Giyj","A","XEL",7,0
2019-03-17,"3Jfap7z6cZ","A","XEL",13,0
2019-03-17,"y2TpLfkIXV","A","XEL",27,0
2019-03-17,"V5z7YNktWc","A","ERX",5,0
2019-03-17,"1JWBESHbdt","A","ERX",33,0
2019-03-17,"F7S5NYvt3m","A","XEL",2,0
2019-03-17,"qUcoYROe85","A","XEL",20,0
2019-03-17,"khToJg3GLD","A","XEL",14,0
2019-03-17,"suzH8jZ1bv","A","ERX",6,0
2019-03-17,"oPEYL57CXB","A","XEL",8,0
2019-03-17,"PJF701uhzB","A","ERX",218,0
2019-03-17,"xKoP3iJ2ry","A","XEL",163,0
2019-03-17,"QXtu7RdlMK","A","XEL",6,0
2019-03-17,"NELDiOtRpH","A","ERX",12,0
2019-03-17,"WCaomv8YIc","A","XEL",9,0
2019-03-17,"sUrqT0fhOc","A","ERX",71,0
2019-03-17,"93rUiWeC21","A","ERX",32,0
2019-03-17,"GWMK3i2EsQ","A","XEL",1,0
2019-03-17,"NzHceQoVJD","A","XEL",3,0
2019-03-17,"qSR4OgTysj","A","XEL",5,0
2019-03-17,"nPwZX0TfRy","A","XEL",3,0
2019-03-17,"jn8X3EqNUT","A","ERX",80,0
2019-03-17,"Q1DY9uVmC6","A","XEL",9,0
2019-03-17,"s5cVyF3j2P","A","ERX",4,0
2019-03-17,"OfTNKyGn5C","A","XEL",0,0
2019-03-17,"v0yWo9Vcad","A","ERX",3,0
2019-03-17,"FW9pYQ5UbZ","A","XEL",2,0
2019-03-17,"K6rvRUa3eh","A","XEL",0,0
2019-03-17,"a1nzp8erhb","A","ERX",0,0
2019-03-17,"98wsxz6nB0","A","XEL",0,0
2019-03-17,"T2UzpGnvIK","A","ERX",1,0
2019-03-18,"QXtu7RdlMK","A","XEL",4,0
2019-03-18,"qUcoYROe85","A","XEL",15,0
2019-03-18,"jn8X3EqNUT","A","ERX",107,0
2019-03-18,"F7S5NYvt3m","A","XEL",3,0
2019-03-18,"nPwZX0TfRy","A","XEL",3,0
2019-03-18,"93rUiWeC21","A","ERX",34,0
2019-03-18,"sUrqT0fhOc","A","ERX",84,0
2019-03-18,"gA6hX17B9Z","A","ERX",0,0
2019-03-18,"98wsxz6nB0","A","XEL",0,0
2019-03-18,"3Jfap7z6cZ","A","XEL",26,0
2019-03-18,"V5z7YNktWc","A","ERX",4,0
2019-03-18,"FW9pYQ5UbZ","A","XEL",2,0
2019-03-18,"PJF701uhzB","A","ERX",164,0
2019-03-18,"WCaomv8YIc","A","XEL",11,0
2019-03-18,"a1nzp8erhb","A","ERX",0,0
2019-03-18,"suzH8jZ1bv","A","ERX",4,0
2019-03-18,"y2TpLfkIXV","A","XEL",17,0
2019-03-18,"SrPeFX0BEZ","A","XEL",13,0
2019-03-18,"Q1DY9uVmC6","A","XEL",4,0
2019-03-18,"K6rvRUa3eh","A","XEL",0,0
2019-03-18,"OXuI86Giyj","A","XEL",3,0
2019-03-18,"NELDiOtRpH","A","ERX",20,0
2019-03-18,"xKoP3iJ2ry","A","XEL",175,0
2019-03-18,"Rls9arAU5t","A","BIO",1,0
2019-03-18,"v0yWo9Vcad","A","ERX",5,0
2019-03-18,"NzHceQoVJD","A","XEL",3,0
2019-03-18,"T2UzpGnvIK","A","ERX",0,0
2019-03-18,"GWMK3i2EsQ","A","XEL",6,0
2019-03-18,"s5cVyF3j2P","A","ERX",1,0
2019-03-18,"qSR4OgTysj","A","XEL",3,0
2019-03-18,"oPEYL57CXB","A","XEL",7,0
2019-03-18,"1JWBESHbdt","A","ERX",28,0
2019-03-19,"Q1DY9uVmC6","A","XEL",4,0
2019-03-19,"qUcoYROe85","A","XEL",16,0
2019-03-19,"WCaomv8YIc","A","XEL",8,0
2019-03-19,"v0yWo9Vcad","A","ERX",3,0
2019-03-19,"GWMK3i2EsQ","A","XEL",9,0
2019-03-19,"a1nzp8erhb","A","ERX",1,0
2019-03-19,"PJF701uhzB","A","ERX",130,0
2019-03-19,"3Jfap7z6cZ","A","XEL",31,0
2019-03-19,"SrPeFX0BEZ","A","XEL",15,0
2019-03-19,"xKoP3iJ2ry","A","XEL",246,0
2019-03-19,"93rUiWeC21","A","ERX",33,0
2019-03-19,"V5z7YNktWc","A","ERX",2,0
2019-03-19,"OXuI86Giyj","A","XEL",2,0
2019-03-19,"sUrqT0fhOc","A","ERX",107,0
2019-03-19,"NELDiOtRpH","A","ERX",14,0
2019-03-19,"suzH8jZ1bv","A","ERX",8,0
2019-03-19,"kgpdZMnlRT","A","ERX",0,0
2019-03-19,"T2UzpGnvIK","A","ERX",0,0
2019-03-19,"1JWBESHbdt","A","ERX",18,0
2019-03-19,"QXtu7RdlMK","A","XEL",0,0
2019-03-19,"K6rvRUa3eh","A","XEL",1,0
2019-03-19,"jn8X3EqNUT","A","ERX",101,0
2019-03-19,"FW9pYQ5UbZ","A","XEL",1,0
2019-03-19,"98wsxz6nB0","A","XEL",0,0
2019-03-19,"Rls9arAU5t","A","BIO",0,0
2019-03-19,"nPwZX0TfRy","A","XEL",3,0
2019-03-19,"y2TpLfkIXV","A","XEL",20,0
2019-03-19,"F7S5NYvt3m","A","XEL",1,0
2019-03-19,"NzHceQoVJD","A","XEL",3,0
2019-03-19,"s5cVyF3j2P","A","ERX",1,0
2019-03-19,"qSR4OgTysj","A","XEL",3,0
2019-03-20,"K6rvRUa3eh","A","XEL",1,0
2019-03-20,"sUrqT0fhOc","A","ERX",86,0
2019-03-20,"v0yWo9Vcad","A","ERX",6,0
2019-03-20,"OXuI86Giyj","A","XEL",1,0
2019-03-20,"a1nzp8erhb","A","ERX",1,0
2019-03-20,"SrPeFX0BEZ","A","XEL",18,0
2019-03-20,"nPwZX0TfRy","A","XEL",3,0
2019-03-20,"3Jfap7z6cZ","A","XEL",15,0
2019-03-20,"y2TpLfkIXV","A","XEL",15,0
2019-03-20,"jn8X3EqNUT","A","ERX",87,0
2019-03-20,"WCaomv8YIc","A","XEL",6,0
2019-03-20,"QXtu7RdlMK","A","XEL",0,0
2019-03-20,"qUcoYROe85","A","XEL",16,0
2019-03-20,"suzH8jZ1bv","A","ERX",6,0
2019-03-20,"F7S5NYvt3m","A","XEL",1,0
2019-03-20,"Q1DY9uVmC6","A","XEL",5,0
2019-03-20,"GWMK3i2EsQ","A","XEL",5,0
2019-03-20,"FW9pYQ5UbZ","A","XEL",1,0
2019-03-20,"s5cVyF3j2P","A","ERX",0,0
2019-03-20,"NzHceQoVJD","A","XEL",3,0
2019-03-20,"PJF701uhzB","A","ERX",56,0
2019-03-20,"V5z7YNktWc","A","ERX",3,0
2019-03-20,"NELDiOtRpH","A","ERX",11,0
2019-03-20,"rTV0n3HDC1","A","PNM",0,0
2019-03-20,"1JWBESHbdt","A","ERX",28,0
2019-03-20,"qSR4OgTysj","A","XEL",6,0
2019-03-20,"93rUiWeC21","A","ERX",38,0
2019-03-20,"xKoP3iJ2ry","A","XEL",173,0
2019-03-20,"98wsxz6nB0","A","XEL",2,0
2019-03-20,"Rls9arAU5t","A","BIO",1,0
2019-03-20,"T2UzpGnvIK","A","ERX",1,0
2019-03-21,"PJF701uhzB","A","ERX",3,0
2019-03-21,"F7S5NYvt3m","A","XEL",1,0
2019-03-21,"NzHceQoVJD","A","XEL",4,0
2019-03-21,"NELDiOtRpH","A","ERX",4,0
2019-03-21,"s5cVyF3j2P","A","ERX",2,0
2019-03-21,"SrPeFX0BEZ","A","XEL",18,0
2019-03-21,"93rUiWeC21","A","ERX",57,0
2019-03-21,"nPwZX0TfRy","A","XEL",2,0
2019-03-21,"T2UzpGnvIK","A","ERX",16,0
2019-03-21,"Q1DY9uVmC6","A","XEL",6,0
2019-03-21,"jn8X3EqNUT","A","ERX",129,0
2019-03-21,"3Jfap7z6cZ","A","XEL",33,0
2019-03-21,"sUrqT0fhOc","A","ERX",84,0
2019-03-21,"v0yWo9Vcad","A","ERX",2,0
2019-03-21,"QXtu7RdlMK","A","XEL",3,0
2019-03-21,"xKoP3iJ2ry","A","XEL",121,0
2019-03-21,"V5z7YNktWc","A","ERX",3,0
2019-03-21,"1JWBESHbdt","A","ERX",28,0
2019-03-21,"qUcoYROe85","A","XEL",14,0
2019-03-21,"98wsxz6nB0","A","XEL",0,0
2019-03-21,"WCaomv8YIc","A","XEL",8,0
2019-03-21,"suzH8jZ1bv","A","ERX",8,0
2019-03-21,"FW9pYQ5UbZ","A","XEL",1,0
2019-03-21,"K6rvRUa3eh","A","XEL",4,0
2019-03-21,"OXuI86Giyj","A","XEL",5,0
2019-03-21,"Rls9arAU5t","A","BIO",38,0
2019-03-21,"GWMK3i2EsQ","A","XEL",3,0
2019-03-21,"qSR4OgTysj","A","XEL",9,0
2019-03-21,"y2TpLfkIXV","A","XEL",27,0
2019-03-21,"OfTNKyGn5C","A","XEL",0,0
2019-03-21,"a1nzp8erhb","A","ERX",1,0
2019-03-21,"7EA1Htwu4a","A","PNM",0,0
2019-03-22,"qUcoYROe85","A","XEL",12,0
2019-03-22,"SrPeFX0BEZ","A","XEL",26,0
2019-03-22,"PJF701uhzB","A","ERX",3,0
2019-03-22,"V5z7YNktWc","A","ERX",2,0
2019-03-22,"1JWBESHbdt","A","ERX",32,0
2019-03-22,"v0yWo9Vcad","A","ERX",6,0
2019-03-22,"Q1DY9uVmC6","A","XEL",7,0
2019-03-22,"FW9pYQ5UbZ","A","XEL",2,0
2019-03-22,"Rls9arAU5t","A","BIO",89,0
2019-03-22,"suzH8jZ1bv","A","ERX",6,0
2019-03-22,"qSR4OgTysj","A","XEL",6,0
2019-03-22,"QXtu7RdlMK","A","XEL",5,0
2019-03-22,"y2TpLfkIXV","A","XEL",20,0
2019-03-22,"3Jfap7z6cZ","A","XEL",20,0
2019-03-22,"NELDiOtRpH","A","ERX",4,0
2019-03-22,"sUrqT0fhOc","A","ERX",82,0
2019-03-22,"jn8X3EqNUT","A","ERX",140,0
2019-03-22,"xKoP3iJ2ry","A","XEL",133,0
2019-03-22,"nPwZX0TfRy","A","XEL",4,0
2019-03-22,"a1nzp8erhb","A","ERX",0,0
2019-03-22,"NzHceQoVJD","A","XEL",2,0
2019-03-22,"T2UzpGnvIK","A","ERX",3,0
2019-03-22,"93rUiWeC21","A","ERX",82,0
2019-03-22,"OXuI86Giyj","A","XEL",5,0
2019-03-22,"GWMK3i2EsQ","A","XEL",4,0
2019-03-22,"s5cVyF3j2P","A","ERX",5,0
2019-03-22,"K6rvRUa3eh","A","XEL",2,0
2019-03-22,"WCaomv8YIc","A","XEL",8,0
2019-03-22,"F7S5NYvt3m","A","XEL",1,0
2019-03-22,"98wsxz6nB0","A","XEL",0,0
2019-03-22,"khToJg3GLD","A","XEL",0,0
2019-03-23,"Q1DY9uVmC6","A","XEL",11,0
2019-03-23,"OXuI86Giyj","A","XEL",17,0
2019-03-23,"NELDiOtRpH","A","ERX",22,0
2019-03-23,"3Jfap7z6cZ","A","XEL",26,0
2019-03-23,"trT8z7sRNF","A","XEL",1,0
2019-03-23,"NzHceQoVJD","A","XEL",5,0
2019-03-23,"Rls9arAU5t","A","BIO",63,0
2019-03-23,"1JWBESHbdt","A","ERX",28,0
2019-03-23,"sUrqT0fhOc","A","ERX",69,0
2019-03-23,"qUcoYROe85","A","XEL",15,0
2019-03-23,"s5cVyF3j2P","A","ERX",8,0
2019-03-23,"PJF701uhzB","A","ERX",74,0
2019-03-23,"a1nzp8erhb","A","ERX",1,0
2019-03-23,"xKoP3iJ2ry","A","XEL",183,0
2019-03-23,"suzH8jZ1bv","A","ERX",5,0
2019-03-23,"WCaomv8YIc","A","XEL",8,0
2019-03-23,"jn8X3EqNUT","A","ERX",133,0
2019-03-23,"v0yWo9Vcad","A","ERX",6,0
2019-03-23,"GWMK3i2EsQ","A","XEL",4,0
2019-03-23,"QXtu7RdlMK","A","XEL",2,0
2019-03-23,"SrPeFX0BEZ","A","XEL",22,0
2019-03-23,"93rUiWeC21","A","ERX",79,0
2019-03-23,"y2TpLfkIXV","A","XEL",17,0
2019-03-23,"nPwZX0TfRy","A","XEL",2,0
2019-03-23,"V5z7YNktWc","A","ERX",3,0
2019-03-23,"qSR4OgTysj","A","XEL",5,0
2019-03-23,"FW9pYQ5UbZ","A","XEL",2,0
2019-03-23,"98wsxz6nB0","A","XEL",0,0
2019-03-23,"T2UzpGnvIK","A","ERX",4,0
2019-03-23,"F7S5NYvt3m","A","XEL",1,0
2019-03-24,"NELDiOtRpH","A","ERX",38,0
2019-03-24,"SrPeFX0BEZ","A","XEL",20,0
2019-03-24,"suzH8jZ1bv","A","ERX",9,0
2019-03-24,"T2UzpGnvIK","A","ERX",6,0
2019-03-24,"trT8z7sRNF","A","XEL",3,0
2019-03-24,"3Jfap7z6cZ","A","XEL",22,0
2019-03-24,"Rls9arAU5t","A","BIO",47,0
2019-03-24,"Q1DY9uVmC6","A","XEL",7,0
2019-03-24,"OXuI86Giyj","A","XEL",12,0
2019-03-24,"nPwZX0TfRy","A","XEL",2,0
2019-03-24,"K6rvRUa3eh","A","XEL",1,0
2019-03-24,"PJF701uhzB","A","ERX",194,0
2019-03-24,"qSR4OgTysj","A","XEL",8,0
2019-03-24,"WCaomv8YIc","A","XEL",12,0
2019-03-24,"Pm4rIXWgwe","A","PNM",0,0
2019-03-24,"s5cVyF3j2P","A","ERX",7,0
2019-03-24,"y2TpLfkIXV","A","XEL",24,0
2019-03-24,"V5z7YNktWc","A","ERX",2,0
2019-03-24,"xKoP3iJ2ry","A","XEL",205,0
2019-03-24,"NzHceQoVJD","A","XEL",2,0
2019-03-24,"DrEsWNLqj9","A","ERX",2,0
2019-03-24,"QXtu7RdlMK","A","XEL",1,0
2019-03-24,"sUrqT0fhOc","A","ERX",63,0
2019-03-24,"qUcoYROe85","A","XEL",18,0
2019-03-24,"F7S5NYvt3m","A","XEL",1,0
2019-03-24,"FW9pYQ5UbZ","A","XEL",1,0
2019-03-24,"93rUiWeC21","A","ERX",73,0
2019-03-24,"1JWBESHbdt","A","ERX",29,0
2019-03-24,"98wsxz6nB0","A","XEL",2,0
2019-03-24,"GWMK3i2EsQ","A","XEL",3,0
2019-03-24,"jn8X3EqNUT","A","ERX",157,0
2019-03-24,"v0yWo9Vcad","A","ERX",2,0
2019-03-25,"Rls9arAU5t","A","BIO",23,0
2019-03-25,"GWMK3i2EsQ","A","XEL",6,0
2019-03-25,"QXtu7RdlMK","A","XEL",2,0
2019-03-25,"SrPeFX0BEZ","A","XEL",20,0
2019-03-25,"93rUiWeC21","A","ERX",82,0
2019-03-25,"Q1DY9uVmC6","A","XEL",7,0
2019-03-25,"a1nzp8erhb","A","ERX",1,0
2019-03-25,"T2UzpGnvIK","A","ERX",11,0
2019-03-25,"nPwZX0TfRy","A","XEL",5,0
2019-03-25,"3Jfap7z6cZ","A","XEL",24,0
2019-03-25,"trT8z7sRNF","A","XEL",3,0
2019-03-25,"xKoP3iJ2ry","A","XEL",238,0
2019-03-25,"qUcoYROe85","A","XEL",14,0
2019-03-25,"NzHceQoVJD","A","XEL",2,0
2019-03-25,"v0yWo9Vcad","A","ERX",4,0
2019-03-25,"FW9pYQ5UbZ","A","XEL",1,0
2019-03-25,"1JWBESHbdt","A","ERX",28,0
2019-03-25,"suzH8jZ1bv","A","ERX",10,0
2019-03-25,"sUrqT0fhOc","A","ERX",70,0
2019-03-25,"PJF701uhzB","A","ERX",210,0
2019-03-25,"V5z7YNktWc","A","ERX",2,0
2019-03-25,"y2TpLfkIXV","A","XEL",22,0
2019-03-25,"WCaomv8YIc","A","XEL",6,0
2019-03-25,"s5cVyF3j2P","A","ERX",10,0
2019-03-25,"jn8X3EqNUT","A","ERX",134,0
2019-03-25,"NELDiOtRpH","A","ERX",35,0
2019-03-25,"qSR4OgTysj","A","XEL",8,0
2019-03-25,"K6rvRUa3eh","A","XEL",1,0
2019-03-25,"OXuI86Giyj","A","XEL",12,0
2019-03-25,"F7S5NYvt3m","A","XEL",1,0
2019-03-25,"98wsxz6nB0","A","XEL",0,0
2019-03-26,"Q1DY9uVmC6","A","XEL",8,0
2019-03-26,"DrEsWNLqj9","A","ERX",10,0
2019-03-26,"qUcoYROe85","A","XEL",17,0
2019-03-26,"3Jfap7z6cZ","A","XEL",27,0
2019-03-26,"WCaomv8YIc","A","XEL",8,0
2019-03-26,"suzH8jZ1bv","A","ERX",4,0
2019-03-26,"K6rvRUa3eh","A","XEL",2,0
2019-03-26,"y2TpLfkIXV","A","XEL",18,0
2019-03-26,"98wsxz6nB0","A","XEL",1,0
2019-03-26,"NELDiOtRpH","A","ERX",13,0
2019-03-26,"sUrqT0fhOc","A","ERX",83,0
2019-03-26,"qSR4OgTysj","A","XEL",9,0
2019-03-26,"trT8z7sRNF","A","XEL",2,0
2019-03-26,"GWMK3i2EsQ","A","XEL",6,0
2019-03-26,"1JWBESHbdt","A","ERX",32,0
2019-03-26,"SrPeFX0BEZ","A","XEL",25,0
2019-03-26,"V5z7YNktWc","A","ERX",2,0
2019-03-26,"F7S5NYvt3m","A","XEL",2,0
2019-03-26,"s5cVyF3j2P","A","ERX",7,0
2019-03-26,"Rls9arAU5t","A","BIO",34,0
2019-03-26,"v0yWo9Vcad","A","ERX",6,0
2019-03-26,"FW9pYQ5UbZ","A","XEL",1,0
2019-03-26,"93rUiWeC21","A","ERX",46,0
2019-03-26,"OXuI86Giyj","A","XEL",15,0
2019-03-26,"a1nzp8erhb","A","ERX",1,0
2019-03-26,"jn8X3EqNUT","A","ERX",139,0
2019-03-26,"nPwZX0TfRy","A","XEL",2,0
2019-03-26,"PJF701uhzB","A","ERX",67,0
2019-03-26,"NzHceQoVJD","A","XEL",3,0
2019-03-26,"xKoP3iJ2ry","A","XEL",254,1
2019-03-26,"QXtu7RdlMK","A","XEL",1,0
2019-03-26,"T2UzpGnvIK","A","ERX",8,0
2019-03-26,"CskmjPrAN1","A","ERX",0,0
2019-03-27,"7EA1Htwu4a","A","PNM",0,0
2019-03-27,"suzH8jZ1bv","A","ERX",5,0
2019-03-27,"QXtu7RdlMK","A","XEL",5,0
2019-03-27,"PJF701uhzB","A","ERX",3,0
2019-03-27,"trT8z7sRNF","A","XEL",3,0
2019-03-27,"T2UzpGnvIK","A","ERX",9,0
2019-03-27,"qUcoYROe85","A","XEL",20,0
2019-03-27,"NzHceQoVJD","A","XEL",3,0
2019-03-27,"sUrqT0fhOc","A","ERX",73,0
2019-03-27,"y2TpLfkIXV","A","XEL",18,0
2019-03-27,"WCaomv8YIc","A","XEL",10,0
2019-03-27,"NELDiOtRpH","A","ERX",3,0
2019-03-27,"jn8X3EqNUT","A","ERX",142,0
2019-03-27,"Rls9arAU5t","A","BIO",24,0
2019-03-27,"SrPeFX0BEZ","A","XEL",13,0
2019-03-27,"93rUiWeC21","A","ERX",54,0
2019-03-27,"1JWBESHbdt","A","ERX",28,0
2019-03-27,"a1nzp8erhb","A","ERX",1,0
2019-03-27,"DrEsWNLqj9","A","ERX",4,0
2019-03-27,"s5cVyF3j2P","A","ERX",4,0
2019-03-27,"nPwZX0TfRy","A","XEL",3,0
2019-03-27,"GWMK3i2EsQ","A","XEL",6,0
2019-03-27,"OXuI86Giyj","A","XEL",9,0
2019-03-27,"V5z7YNktWc","A","ERX",2,0
2019-03-27,"3Jfap7z6cZ","A","XEL",29,0
2019-03-27,"K6rvRUa3eh","A","XEL",5,0
2019-03-27,"F7S5NYvt3m","A","XEL",1,0
2019-03-27,"xKoP3iJ2ry","A","XEL",214,0
2019-03-27,"Q1DY9uVmC6","A","XEL",6,0
2019-03-27,"qSR4OgTysj","A","XEL",3,0
2019-03-27,"v0yWo9Vcad","A","ERX",3,0
2019-03-27,"FW9pYQ5UbZ","A","XEL",1,0
2019-03-27,"98wsxz6nB0","A","XEL",1,0
2019-03-28,"NELDiOtRpH","A","ERX",5,0
2019-03-28,"OXuI86Giyj","A","XEL",14,0
2019-03-28,"Rls9arAU5t","A","BIO",53,0
2019-03-28,"v0yWo9Vcad","A","ERX",4,0
2019-03-28,"93rUiWeC21","A","ERX",58,0
2019-03-28,"trT8z7sRNF","A","XEL",3,0
2019-03-28,"NzHceQoVJD","A","XEL",2,0
2019-03-28,"3Jfap7z6cZ","A","XEL",31,0
2019-03-28,"1JWBESHbdt","A","ERX",25,0
2019-03-28,"sUrqT0fhOc","A","ERX",80,0
2019-03-28,"qUcoYROe85","A","XEL",21,0
2019-03-28,"SrPeFX0BEZ","A","XEL",3,0
2019-03-28,"F7S5NYvt3m","A","XEL",1,0
2019-03-28,"FW9pYQ5UbZ","A","XEL",1,0
2019-03-28,"Q1DY9uVmC6","A","XEL",7,0
2019-03-28,"T2UzpGnvIK","A","ERX",9,0
2019-03-28,"nPwZX0TfRy","A","XEL",3,0
2019-03-28,"GWMK3i2EsQ","A","XEL",7,0
2019-03-28,"y2TpLfkIXV","A","XEL",22,0
2019-03-28,"s5cVyF3j2P","A","ERX",7,0
2019-03-28,"QXtu7RdlMK","A","XEL",4,0
2019-03-28,"suzH8jZ1bv","A","ERX",4,0
2019-03-28,"jn8X3EqNUT","A","ERX",156,0
2019-03-28,"K6rvRUa3eh","A","XEL",2,0
2019-03-28,"WCaomv8YIc","A","XEL",9,0
2019-03-28,"V5z7YNktWc","A","ERX",3,0
2019-03-28,"PJF701uhzB","A","ERX",3,0
2019-03-28,"a1nzp8erhb","A","ERX",1,0
2019-03-28,"xKoP3iJ2ry","A","XEL",233,0
2019-03-28,"98wsxz6nB0","A","XEL",0,0
2019-03-28,"qSR4OgTysj","A","XEL",5,0
2019-03-29,"s5cVyF3j2P","A","ERX",5,0
2019-03-29,"Rls9arAU5t","A","BIO",63,0
2019-03-29,"93rUiWeC21","A","ERX",63,0
2019-03-29,"V5z7YNktWc","A","ERX",2,0
2019-03-29,"Q1DY9uVmC6","A","XEL",8,0
2019-03-29,"NELDiOtRpH","A","ERX",1,0
2019-03-29,"v0yWo9Vcad","A","ERX",3,0
2019-03-29,"xKoP3iJ2ry","A","XEL",224,0
2019-03-29,"1JWBESHbdt","A","ERX",30,0
2019-03-29,"a1nzp8erhb","A","ERX",2,0
2019-03-29,"FW9pYQ5UbZ","A","XEL",4,0
2019-03-29,"qUcoYROe85","A","XEL",14,0
2019-03-29,"OXuI86Giyj","A","XEL",18,0
2019-03-29,"F7S5NYvt3m","A","XEL",1,0
2019-03-29,"3Jfap7z6cZ","A","XEL",29,0
2019-03-29,"y2TpLfkIXV","A","XEL",21,0
2019-03-29,"sUrqT0fhOc","A","ERX",76,0
2019-03-29,"trT8z7sRNF","A","XEL",3,0
2019-03-29,"qSR4OgTysj","A","XEL",9,0
2019-03-29,"QXtu7RdlMK","A","XEL",2,0
2019-03-29,"jn8X3EqNUT","A","ERX",171,0
2019-03-29,"PJF701uhzB","A","ERX",0,0
2019-03-29,"98wsxz6nB0","A","XEL",1,0
2019-03-29,"GWMK3i2EsQ","A","XEL",5,0
2019-03-29,"nPwZX0TfRy","A","XEL",3,0
2019-03-29,"NzHceQoVJD","A","XEL",5,0
2019-03-29,"suzH8jZ1bv","A","ERX",2,0
2019-03-29,"T2UzpGnvIK","A","ERX",8,0
2019-03-29,"WCaomv8YIc","A","XEL",13,0
2019-03-29,"SrPeFX0BEZ","A","XEL",2,0
2019-03-29,"K6rvRUa3eh","A","XEL",2,0
2019-03-29,"7EA1Htwu4a","A","PNM",0,0
2019-03-30,"NzHceQoVJD","A","XEL",4,0
2019-03-30,"1JWBESHbdt","A","ERX",28,0
2019-03-30,"qSR4OgTysj","A","XEL",5,0
2019-03-30,"sUrqT0fhOc","A","ERX",79,0
2019-03-30,"Rls9arAU5t","A","BIO",44,0
2019-03-30,"jn8X3EqNUT","A","ERX",155,0
2019-03-30,"nPwZX0TfRy","A","XEL",1,0
2019-03-30,"NELDiOtRpH","A","ERX",9,0
2019-03-30,"V5z7YNktWc","A","ERX",3,0
2019-03-30,"xKoP3iJ2ry","A","XEL",227,0
2019-03-30,"Q1DY9uVmC6","A","XEL",6,0
2019-03-30,"v0yWo9Vcad","A","ERX",2,0
2019-03-30,"qUcoYROe85","A","XEL",12,0
2019-03-30,"SrPeFX0BEZ","A","XEL",0,0
2019-03-30,"y2TpLfkIXV","A","XEL",17,0
2019-03-30,"WCaomv8YIc","A","XEL",18,0
2019-03-30,"QXtu7RdlMK","A","XEL",3,0
2019-03-30,"3Jfap7z6cZ","A","XEL",32,0
2019-03-30,"K6rvRUa3eh","A","XEL",3,0
2019-03-30,"PJF701uhzB","A","ERX",150,0
2019-03-30,"GWMK3i2EsQ","A","XEL",4,0
2019-03-30,"93rUiWeC21","A","ERX",59,0
2019-03-30,"suzH8jZ1bv","A","ERX",4,0
2019-03-30,"OXuI86Giyj","A","XEL",16,0
2019-03-30,"s5cVyF3j2P","A","ERX",7,0
2019-03-30,"a1nzp8erhb","A","ERX",0,0
2019-03-30,"FW9pYQ5UbZ","A","XEL",1,0
2019-03-30,"trT8z7sRNF","A","XEL",1,0
2019-03-30,"98wsxz6nB0","A","XEL",1,0
2019-03-30,"F7S5NYvt3m","A","XEL",1,0
2019-03-30,"T2UzpGnvIK","A","ERX",3,0
2019-03-30,"29DxnEeluq","A","SLR",0,0
2019-03-31,"SrPeFX0BEZ","A","XEL",6,0
2019-03-31,"NzHceQoVJD","A","XEL",6,0
2019-03-31,"93rUiWeC21","A","ERX",64,0
2019-03-31,"y2TpLfkIXV","A","XEL",21,0
2019-03-31,"T2UzpGnvIK","A","ERX",2,0
2019-03-31,"qSR4OgTysj","A","XEL",4,0
2019-03-31,"FW9pYQ5UbZ","A","XEL",0,0
2019-03-31,"V5z7YNktWc","A","ERX",3,0
2019-03-31,"jn8X3EqNUT","A","ERX",148,0
2019-03-31,"qUcoYROe85","A","XEL",15,0
2019-03-31,"NELDiOtRpH","A","ERX",28,0
2019-03-31,"OfTNKyGn5C","A","XEL",0,0
2019-03-31,"Q1DY9uVmC6","A","XEL",10,0
2019-03-31,"98wsxz6nB0","A","XEL",0,0
2019-03-31,"OXuI86Giyj","A","XEL",13,0
2019-03-31,"3Jfap7z6cZ","A","XEL",16,0
2019-03-31,"s5cVyF3j2P","A","ERX",8,0
2019-03-31,"PJF701uhzB","A","ERX",309,0
2019-03-31,"1JWBESHbdt","A","ERX",25,0
2019-03-31,"GWMK3i2EsQ","A","XEL",5,0
2019-03-31,"nPwZX0TfRy","A","XEL",2,0
2019-03-31,"WCaomv8YIc","A","XEL",11,0
2019-03-31,"F7S5NYvt3m","A","XEL",1,0
2019-03-31,"xKoP3iJ2ry","A","XEL",211,0
2019-03-31,"sUrqT0fhOc","A","ERX",73,0
2019-03-31,"v0yWo9Vcad","A","ERX",1,0
2019-03-31,"QXtu7RdlMK","A","XEL",1,0
2019-03-31,"suzH8jZ1bv","A","ERX",5,0
2019-03-31,"trT8z7sRNF","A","XEL",4,0
2019-03-31,"K6rvRUa3eh","A","XEL",7,0
2019-03-31,"a1nzp8erhb","A","ERX",0,0
2019-03-31,"Rls9arAU5t","A","BIO",0,0
2019-04-01,"v0yWo9Vcad","A","ERX",4,0
2019-04-01,"sUrqT0fhOc","A","ERX",90,0
2019-04-01,"qUcoYROe85","A","XEL",13,0
2019-04-01,"Q1DY9uVmC6","A","XEL",9,0
2019-04-01,"uVHpjYO3FJ","A","BIO",24,0
2019-04-01,"s5ZVCde46z","A","BIO",35,0
2019-04-01,"nPwZX0TfRy","A","XEL",2,0
2019-04-01,"trT8z7sRNF","A","XEL",3,0
